Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
product-dummy-title,,,,,,,,m,,white,,,'1519,0,shopify,4,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_d2d4c4cb-69fe-4b81-95fa-5acb847b8598.jpg?v=1619510292,kg,,,
product-dummy-title,,,,,,,,l,,red,,,'1520,0,shopify,3,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/9_1a5c9c9b-0ea3-43cc-ab05-aaa0995e7c98.jpg?v=1619510291,kg,,,
product-dummy-title,,,,,,,,l,,green,,,'1521,0,shopify,0,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/10_b584e160-52d0-45f9-9ffa-46bb85847885.jpg?v=1619510292,kg,,,
product-dummy-title,,,,,,,,l,,blue,,,'1522,0,shopify,6,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/11_0c80473b-e6c7-44bc-bc6c-67c1753fe86e.jpg?v=1619510292,kg,,,
product-dummy-title,,,,,,,,l,,yellow,,,'1523,0,shopify,8,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/12_1bd94d4a-9f74-46eb-ae11-30ab312f452e.jpg?v=1619510292,kg,,,
product-dummy-title,,,,,,,,l,,white,,,'1524,0,shopify,10,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_d2d4c4cb-69fe-4b81-95fa-5acb847b8598.jpg?v=1619510292,kg,,,
product-dummy-title,,,,,,,,xl,,red,,,'1525,0,shopify,6,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/9_1a5c9c9b-0ea3-43cc-ab05-aaa0995e7c98.jpg?v=1619510291,kg,,,
product-dummy-title,,,,,,,,xl,,green,,,'1526,0,shopify,8,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/10_b584e160-52d0-45f9-9ffa-46bb85847885.jpg?v=1619510292,kg,,,
product-dummy-title,,,,,,,,xl,,blue,,,'1527,0,shopify,9,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/11_0c80473b-e6c7-44bc-bc6c-67c1753fe86e.jpg?v=1619510292,kg,,,
product-dummy-title,,,,,,,,xl,,yellow,,,'1528,0,shopify,7,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/12_1bd94d4a-9f74-46eb-ae11-30ab312f452e.jpg?v=1619510292,kg,,,
product-dummy-title,,,,,,,,xl,,white,,,'1529,0,shopify,5,deny,manual,110,130,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_d2d4c4cb-69fe-4b81-95fa-5acb847b8598.jpg?v=1619510292,kg,,,
product-dummy-title-1,Product dummy title,"<p>As opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like. It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters</p>
<p>If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc</p>
[product_video]2df62ekI9UY[/product_video]",Vendor 11,Type 11,"black, navy, pink, purple, violet",TRUE,Color,navy,,,,,'9911,0,shopify,1,deny,manual,39,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/10_760b0f24-40a8-4038-8f38-6a1a1aade69a.jpg?v=1619510434,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/10_760b0f24-40a8-4038-8f38-6a1a1aade69a.jpg?v=1619510434,kg,,,active
product-dummy-title-1,,,,,,,,purple,,,,,'9912,0,shopify,2,deny,manual,39,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/11_ea1e6c40-78cf-4d40-89c8-1e85a5af23d1.jpg?v=1619510434,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/11_ea1e6c40-78cf-4d40-89c8-1e85a5af23d1.jpg?v=1619510434,kg,,,
product-dummy-title-1,,,,,,,,violet,,,,,'9913,0,shopify,3,deny,manual,39,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/12_7dc2404e-8407-4e08-902f-9e2064f36783.jpg?v=1619510434,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/12_7dc2404e-8407-4e08-902f-9e2064f36783.jpg?v=1619510434,kg,,,
product-dummy-title-1,,,,,,,,black,,,,,'9914,0,shopify,4,deny,manual,39,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_eb88f4d4-2f66-40e5-98d1-18f8e22e97e1.jpg?v=1619510435,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_eb88f4d4-2f66-40e5-98d1-18f8e22e97e1.jpg?v=1619510435,kg,,,
product-dummy-title-1,,,,,,,,pink,,,,,'9915,0,shopify,5,deny,manual,39,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/14_3195bdba-c190-414f-8d5d-b5f6ca102c1d.jpg?v=1619510435,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/14_3195bdba-c190-414f-8d5d-b5f6ca102c1d.jpg?v=1619510435,kg,,,
product-dummy-title-2,Product dummy title,"<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
<p>In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
[short_description]
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga.</p>
[/short_description] [product_description]
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
<p>In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
[/product_description]",Vendor 4,Type 4,,TRUE,Title,Default Title,,,,,'501,0,shopify,0,deny,manual,19,29,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/11_6e698a14-7fad-450e-aa11-fe38b04129a5.jpg?v=1619510489,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
product-dummy-title-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/12_09f8b906-16a5-4480-b885-a667b32160fd.jpg?v=1619510489,2,,,,,,,,,,,,,,,,,,,,,,
product-dummy-title-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_d6e18e5e-098c-48d5-9090-19e2b7c98403.jpg?v=1619510489,3,,,,,,,,,,,,,,,,,,,,,,
product-dummy-title-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/14_3202fd30-9b4f-4837-b866-fd9772f165e4.jpg?v=1619510489,4,,,,,,,,,,,,,,,,,,,,,,
product-dummy-title-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/15_26f71778-c69d-4fcd-b873-c6c34060b427.jpg?v=1619510489,5,,,,,,,,,,,,,,,,,,,,,,
product-dummy-title-3,Product dummy title,"<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[short_description]
<p>Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",Vendor 6,Type 6,"blue, green, l, m, red, s",TRUE,Size,s,Color,red,,,'201,0,shopify,0,deny,manual,55,75,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/12_bd71d4bc-5b16-48e8-bbfb-04c1e627759c.jpg?v=1619510515,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/12_bd71d4bc-5b16-48e8-bbfb-04c1e627759c.jpg?v=1619510515,kg,,,active
product-dummy-title-3,,,,,,,,s,,green,,,'202,0,shopify,5,deny,manual,55,75,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_8f4c3b32-5857-4950-afe0-925d95a89b0e.jpg?v=1619510515,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_8f4c3b32-5857-4950-afe0-925d95a89b0e.jpg?v=1619510515,kg,,,
product-dummy-title-3,,,,,,,,s,,blue,,,'203,0,shopify,0,deny,manual,55,75,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/14_a764d074-3e0f-4c68-86ae-9ca9f9fa3869.jpg?v=1619510515,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/14_a764d074-3e0f-4c68-86ae-9ca9f9fa3869.jpg?v=1619510515,kg,,,
product-dummy-title-3,,,,,,,,m,,red,,,'204,0,shopify,6,deny,manual,55,75,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/15_2864e9ea-5b24-4f32-a03d-3627950aecd1.jpg?v=1619510515,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/15_2864e9ea-5b24-4f32-a03d-3627950aecd1.jpg?v=1619510515,kg,,,
product-dummy-title-3,,,,,,,,m,,green,,,'205,0,shopify,0,deny,manual,55,75,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/16_341398b2-4bcb-4a14-85a9-812d86d5d3a5.jpg?v=1619510515,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/16_341398b2-4bcb-4a14-85a9-812d86d5d3a5.jpg?v=1619510515,kg,,,
product-dummy-title-3,,,,,,,,m,,blue,,,'206,0,shopify,10,deny,manual,55,75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/12_bd71d4bc-5b16-48e8-bbfb-04c1e627759c.jpg?v=1619510515,kg,,,
product-dummy-title-3,,,,,,,,l,,red,,,'207,0,shopify,0,deny,manual,55,75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_8f4c3b32-5857-4950-afe0-925d95a89b0e.jpg?v=1619510515,kg,,,
product-dummy-title-3,,,,,,,,l,,green,,,'208,0,shopify,0,deny,manual,55,75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/14_a764d074-3e0f-4c68-86ae-9ca9f9fa3869.jpg?v=1619510515,kg,,,
product-dummy-title-3,,,,,,,,l,,blue,,,'209,0,shopify,1,deny,manual,55,75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/15_2864e9ea-5b24-4f32-a03d-3627950aecd1.jpg?v=1619510515,kg,,,
product-dummy-title-4,Product dummy title,"<p>we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.</p>",Vendor 9,Type 9,"l, m, s, xl, xxl",TRUE,Size,s,,,,,'1411,0,shopify,6,deny,manual,79,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
product-dummy-title-4,,,,,,,,m,,,,,'1412,0,shopify,7,deny,manual,79,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-dummy-title-4,,,,,,,,l,,,,,'1413,0,shopify,0,deny,manual,79,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-dummy-title-4,,,,,,,,xl,,,,,'1414,0,shopify,5,deny,manual,79,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-dummy-title-4,,,,,,,,xxl,,,,,'1415,0,shopify,10,deny,manual,79,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here,Product title here,"<p>A long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like.</p>
<p>Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.</p>",Vendor 10,Type 10,"gold, gray, magenta, maroon, white",TRUE,Color,white,,,,,'1510,0,,1,deny,manual,19,21,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_53a4a25a-fa89-4ac5-8c14-e680ef6770ee.jpg?v=1619510571,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/13_53a4a25a-fa89-4ac5-8c14-e680ef6770ee.jpg?v=1619510571,kg,,,active
product-title-here,,,,,,,,gold,,,,,'1511,0,,0,deny,manual,19,21,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/14_447b80dc-355a-48a1-bea8-b6932f9d989f.jpg?v=1619510571,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/14_447b80dc-355a-48a1-bea8-b6932f9d989f.jpg?v=1619510571,kg,,,
product-title-here,,,,,,,,gray,,,,,'1512,0,,0,deny,manual,19,21,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/15_5e205173-0f23-4591-a92b-a88484de8377.jpg?v=1619510571,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/15_5e205173-0f23-4591-a92b-a88484de8377.jpg?v=1619510571,kg,,,
product-title-here,,,,,,,,magenta,,,,,'1513,0,,0,deny,manual,19,21,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/16_47ea83d1-3a4d-4341-9efd-19dab63e6016.jpg?v=1619510571,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/16_47ea83d1-3a4d-4341-9efd-19dab63e6016.jpg?v=1619510571,kg,,,
product-title-here,,,,,,,,maroon,,,,,'1514,0,,0,deny,manual,19,21,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/1_29abb1e7-4016-4c95-b6c9-233b74f16ff4.jpg?v=1619510571,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/1_29abb1e7-4016-4c95-b6c9-233b74f16ff4.jpg?v=1619510571,kg,,,
product-title-here-1,Product title here,"<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.</p>
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</p>
[/short_description] [product_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.</p>
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided.</p>
[/product_description]",Vendor 3,Type 3,"black, fiber, l, leather, m, metal, orange, pink, purple, resin, s, silver, slag, violet, xl",TRUE,Size,s,Color,purple,Material,metal,'1110,1000,shopify,11,deny,manual,70,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/14_b07d651b-51e3-40aa-b850-ee56f2b788f6.jpg?v=1619510612,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
product-title-here-1,,,,,,,,s,,purple,,resin,'1111,1000,shopify,10,deny,manual,69,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/15_1325c639-212d-4754-ae3d-1b6225ae9d26.jpg?v=1619510612,2,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,purple,,leather,'1112,1000,shopify,8,deny,manual,68,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/16_d4aaf651-ed5a-42a3-8d1b-c161451608aa.jpg?v=1619510612,3,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,purple,,slag,'1113,1000,shopify,7,deny,manual,67,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/1_368cf07a-97f9-4ea1-bd01-2921d185dcef.jpg?v=1619510612,4,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,purple,,fiber,'1114,1000,shopify,9,deny,manual,64,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/2_1fdfa083-b00b-476d-bda4-3e7984657b56.jpg?v=1619510612,5,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,violet,,metal,'1115,1000,shopify,10,deny,manual,65,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,violet,,resin,'1116,1000,shopify,5,deny,manual,66,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,violet,,leather,'1117,1000,shopify,0,deny,manual,61,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,violet,,slag,'1118,1000,shopify,2,deny,manual,62,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,violet,,fiber,'1119,1000,shopify,5,deny,manual,60,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,black,,metal,'1120,1000,shopify,6,deny,manual,59,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,black,,resin,'1121,1000,shopify,8,deny,manual,58,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,black,,leather,'1122,1000,shopify,12,deny,manual,57,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,black,,slag,'1123,1000,shopify,10,deny,manual,40,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,black,,fiber,'1124,1000,shopify,9,deny,manual,41,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,pink,,metal,'1125,1000,shopify,15,deny,manual,42,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,pink,,resin,'1126,1000,shopify,13,deny,manual,43,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,pink,,leather,'1127,1000,shopify,9,deny,manual,44,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
product-title-here-1,,,,,,,,s,,pink,,slag,'1128,1000,shopify,7,deny,manual,55,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
